what,kind,bundleId,bundleVersion,description,time
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1579774995148
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1579774995148
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1579774995148
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1579774995148
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1579774995148
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1579774995148
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1579774995148
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1579774995148
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1579774995148
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1579774995148
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1579774995148
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1579774995148
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1579774995148
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1579774995148
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1579774995148
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1579774995148
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1579774995148
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1579774995148
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1579774995148
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1579774995148
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1579774995158
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1579774995158
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1579774995158
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1579774995158
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1579774995158
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1579774995158
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1579774995158
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1579774995158
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1579774995158
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1579774995158
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1579774995158
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1579774995158
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1579774995158
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1579774995158
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1579774995158
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1579774995158
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1579774995158
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1579774995158
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1579774995158
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1579774995158
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1579774995158
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1579774995158
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1579774995158
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1579774995158
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1579774995158
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1579774995158
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1579774995158
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1579774995158
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1579774995158
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1579774995158
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1579774995158
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1579774995158
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1579774995158
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1579774995158
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1579774995158
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1579774995158
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1579774995158
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1579774995158
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1579774995158
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1579774995158
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1579774995168
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1579774995168
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1579774995168
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1579774995168
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1579774995168
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1579774995168
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1579774995168
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1579774995168
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1579774995168
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1579774995168
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1579774995168
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1579774995168
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1579774995168
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1579774995168
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1579774995168
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1579774995168
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1579774995168
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1579774995168
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1579774995168
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1579774995168
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1579774995168
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1579774995168
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1579774995168
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1579774995168
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1579774995168
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1579774995178
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1579774995178
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1579774995178
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1579774995178
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1579774995178
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1579774995178
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1579774995178
os,sysinfo,,,"win32",1579774995178
arch,sysinfo,,,"x86",1579774995178
ws,sysinfo,,,"win32",1579774995178
locale,sysinfo,,,"fr_FR",1579774995178
processors,sysinfo,,,"8",1579774995178
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1579774995178
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1579774995178
java.specification.name,sysinfo,,,"Java Platform API Specification",1579774995178
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1579774995178
java.specification.version,sysinfo,,,"1.6",1579774995178
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1579774995178
java.version,sysinfo,,,"1.6.0_23",1579774995178
java.vm.info,sysinfo,,,"mixed mode",1579774995178
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1579774995178
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1579774995178
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1579774995178
java.vm.specification.version,sysinfo,,,"1.0",1579774995178
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1579774995178
java.vm.version,sysinfo,,,"19.0-b09",1579774995178
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1579775001288
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1579775001428
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1579775001508
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1579775001508
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1579775001508
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1579775001508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775001748
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1579775023548
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1579775023568
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1579775024368
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1579775025168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775030968
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1579775034515
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1579775034515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775035545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775039335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775039345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775056805
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1579775062685
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1579775065565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775065635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775079855
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1579775098515
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1579775098525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775116735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775116815
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1579775120455
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1579775120505
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1579775120935
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1579775136965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775151165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775216285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775275835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775277505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775283915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775283935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775285155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775310975
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1579775310985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775312175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775445025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775449735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775452575
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1579775452585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775454235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775480083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775486693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775497263
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1579775500353
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1579775500653
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1579775500653
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1579775504514
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1579775504935
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --sidp=0x8109040, --id=0x0, --timestamp=1579772844] return code: 139",1579775505835
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1579775509266
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1579775509316
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x8109040, --id=0x0, --timestamp=1579772844, /cygdrive/c/Users/qforcio/Desktop/A3/TP1/PARTIE2/sys_emb/software/hello_world2/hello_world2.elf] return code: 139",1579775510337
error,log,,,"Downloading ELF Process failed",1579775510337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775510347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775513427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775514777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775518887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1579775519017
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1579775525527
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1579775528219
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --sidp=0x8109040, --id=0x0, --timestamp=1579772844] return code: 139",1579775529169
