what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581413792002
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1581413793132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413793462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413795062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413796062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413832679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413837639
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581413840468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413840908
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581413840908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413841488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413843799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413844759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413847349
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581413851316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1581413853065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413854455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413868044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413868544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413872813
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581413873713
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1581413878182
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581413881524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413883531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413905188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413905487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413906377
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581413907117
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1581413907677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413908037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413989664
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581413990744
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581413993473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1581413995843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581413999263
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581414006261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414006621
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581414006621
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581414015916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1581414017675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414018215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414023404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414023684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414024084
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581414024094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414024864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414034543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414040672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414055130
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1581414055240
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581414055320
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1581414055570
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1581414055570
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1581414055570
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1581414056580
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1581414056580
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1581414056580
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1581414056580
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1581414056580
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1581414056580
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1581414056580
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1581414056580
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1581414056580
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1581414056580
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1581414056580
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1581414056580
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1581414056580
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1581414056580
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1581414056580
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1581414056580
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1581414056580
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1581414056580
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1581414056580
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1581414056580
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1581414056580
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1581414056580
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1581414056580
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1581414056580
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1581414056580
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1581414056580
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1581414056580
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1581414056580
